Time,"Air temperature (gund, กษ)","Relative humidity (gund, %)","Wind speed (gund, m/s)","Weather data, Wind speed (m/s)","Wind direction (gund, กฦ)","Weather data, Wind direction","Weather data, Rain","Solar radiation (gund, W/m^2)"
2023-06-01 00:00:00-04:00,17.18833333,71.25833333,0.666666667,1.316666676,168.9166667,280.2185719,0,1
2023-06-01 01:00:00-04:00,16.39833333,75.825,0.916666667,0.93461539,147,266.0211796,0,1
2023-06-01 02:00:00-04:00,15.53666667,81.6,1.208333333,1.577777774,156.1666667,273.0633062,0,1
2023-06-01 03:00:00-04:00,15.42166667,82.825,0.5,1.072727279,163.8333333,274.1428113,0,1
2023-06-01 04:00:00-04:00,15.0075,84.65,0.125,0.608333336,174,274.1916523,0,1.083333333
2023-06-01 05:00:00-04:00,15.1075,85.025,0.25,0.335294125,164.8333333,278.4000768,0,33.08333333
2023-06-01 06:00:00-04:00,16.60916667,80.425,0.125,0.478947377,173.5833333,282.9641271,0,159.3333333
2023-06-01 07:00:00-04:00,18.645,73.45833333,0.416666667,0.976315788,213.5,291.2258225,0,325.6666667
2023-06-01 08:00:00-04:00,22.48333333,61.4,0.083333333,0.357692316,181.75,283.0354288,0,502.9166667
2023-06-01 09:00:00-04:00,25.88,50.225,0.041666667,0.150000004,141.4166667,275.7999439,0,659.25
2023-06-01 10:00:00-04:00,28.6425,42.98333333,0.166666667,0.500000004,173.4166667,282.2178609,0,796.9166667
2023-06-01 11:00:00-04:00,30.75666667,39.25833333,0.333333333,0.787499998,146.3333333,252.6923379,0,922.75
2023-06-01 12:00:00-04:00,32.40333333,35.225,0.458333333,0.720000002,205.3333333,276.2458398,0,993.75
2023-06-01 13:00:00-04:00,33.58916667,31.3,0.791666667,1.113043469,199,302.2938379,0,947.75
2023-06-01 14:00:00-04:00,34.12166667,29.10833333,0.958333333,1.036666677,105.6666667,242.6728704,0,822.4166667
2023-06-01 15:00:00-04:00,33.26916667,29.66666667,1.833333333,1.442307706,74.16666667,160.556874,0,689.8333333
2023-06-01 16:00:00-04:00,32.94,29.59166667,1.791666667,1.32105262,71.75,169.0431985,0,539.8333333
2023-06-01 17:00:00-04:00,32.60083333,30.625,1.541666667,1.233333339,82.08333333,171.1552831,0,366.3333333
2023-06-01 18:00:00-04:00,31.205,38.10833333,1.458333333,1.196969695,113.8333333,203.3561911,0,164.1666667
2023-06-01 19:00:00-04:00,28.93583333,46.71666667,1.375,1.054285719,140.0833333,252.6156206,0,48.08333333
2023-06-01 20:00:00-04:00,26.33583333,52.64166667,1.25,0.89666667,139.3333333,257.7595828,0,1.666666667
2023-06-01 21:00:00-04:00,24.21583333,53.76666667,0.875,1.350000004,136.8333333,257.0549649,0,1
2023-06-01 22:00:00-04:00,22.8125,55.84166667,1,1.285714294,143.8333333,254.8056031,0,1
2023-06-01 23:00:00-04:00,21.94,61.25,1.416666667,1.573529401,151.6666667,271.6538019,0,1
2023-06-02 00:00:00-04:00,21.055,65.81666667,1.333333333,1.516666661,155.0833333,273.7142394,0,1
2023-06-02 01:00:00-04:00,20.43583333,70.00833333,0.791666667,0.975862079,156.8333333,275.1426832,0,1
2023-06-02 02:00:00-04:00,20.20833333,72.775,0.375,1.070000006,189,282.3286599,0,1
2023-06-02 03:00:00-04:00,19.765,75.36666667,0.041666667,0.866666669,189,289.5789299,0,1
2023-06-02 04:00:00-04:00,19.53583333,76.125,0.041666667,0.540909097,201.4166667,291.5,0,1
2023-06-02 05:00:00-04:00,19.17416667,78.11666667,0.125,0.257142864,229.3333333,302.3591579,0,15.58333333
2023-06-02 06:00:00-04:00,20.2025,76.00833333,0,0.160000004,249.6666667,308.2727353,0,137.3333333
2023-06-02 07:00:00-04:00,22.99916667,68.31666667,0,0.160000004,272.8333333,308.2727353,0,277.3333333
2023-06-02 08:00:00-04:00,25.52333333,61.45,0,0.050000001,145,315.5,0,444.25
2023-06-02 09:00:00-04:00,28.805,51.95,0,0.100000001,198.25,327.5556662,0,630.75
2023-06-02 10:00:00-04:00,30.42833333,46.95833333,0.541666667,0.27391305,184.9166667,24.46031616,0,759.1666667
2023-06-02 11:00:00-04:00,31.36,44.95,1.083333333,0.644000002,70.08333333,155.6138468,0,873.9166667
2023-06-02 12:00:00-04:00,32.6525,41.725,1.083333333,1.091304359,77.25,134.0662169,0,938.75
2023-06-02 13:00:00-04:00,32.40833333,40.14166667,2.291666667,1.429729726,65,153.2601163,0,891.6666667
2023-06-02 14:00:00-04:00,30.93666667,41.04166667,3.166666667,2.124999981,47.5,147.1881229,0,783.75
2023-06-02 15:00:00-04:00,29.15,48.375,2.75,2.135897422,48.75,139.8058695,0,572.6666667
2023-06-02 16:00:00-04:00,27.685,50.06666667,1.583333333,1.34333334,108.9166667,125.7966821,0,207.25
2023-06-02 17:00:00-04:00,27.32,52.69166667,0.5,0.666666668,187.3333333,90.03751848,0,68.16666667
2023-06-02 18:00:00-04:00,25.24416667,61.41666667,1.458333333,1.008823531,251.3333333,348.9831729,1,39.5
2023-06-02 19:00:00-04:00,20.4275,85.46666667,1.333333333,1.755882351,277.25,43.42626708,1,1
2023-06-02 20:00:00-04:00,18.6825,90.3,1.041666667,1.16538462,175.6666667,66.39756525,1,1
2023-06-02 21:00:00-04:00,16.615,93.51666667,3,2.024242419,48.41666667,89.71003864,1,1
2023-06-02 22:00:00-04:00,14.77083333,92.95,2.291666667,2.849999997,122.1666667,91.90678815,1,1
2023-06-02 23:00:00-04:00,14.57583333,90.99166667,1.791666667,1.512820516,18.16666667,90.7387847,1,1
2023-06-03 00:00:00-04:00,14.28416667,90.075,2.75,1.727906973,24.58333333,103.7750165,0,1
2023-06-03 01:00:00-04:00,13.83083333,89.91666667,2.416666667,2.345238092,126.3333333,92.80815835,0,1
2023-06-03 02:00:00-04:00,13.12333333,89.425,3.041666667,2.093023234,21.58333333,97.17224601,0,1
2023-06-03 03:00:00-04:00,12.9175,87.45833333,3.416666667,2.574285705,18.08333333,96.17995158,0,1
2023-06-03 04:00:00-04:00,12.3175,87.41666667,3.166666667,3.083783788,17.91666667,95.71433989,0,1
2023-06-03 05:00:00-04:00,11.75,89.21666667,3,2.581132079,71.08333333,94.04237805,0,2.083333333
2023-06-03 06:00:00-04:00,11.46333333,90.40833333,2.958333333,2.711904764,19.08333333,92.03963002,0,11.08333333
2023-06-03 07:00:00-04:00,11.19,89.9,3.375,2.99761905,15.33333333,91.33595998,1,36.66666667
2023-06-03 08:00:00-04:00,10.875,88.68333333,3.541666667,3.418000011,18,93.71697066,1,76.25
2023-06-03 09:00:00-04:00,10.83666667,88.14166667,2.958333333,3.246666649,11.91666667,90.23068565,1,107
2023-06-03 10:00:00-04:00,10.795,89.075,3,2.936585362,67.91666667,90.84478851,1,122.8333333
2023-06-03 11:00:00-04:00,10.40083333,89.925,2.791666667,2.887179491,210.1666667,81.60613942,1,167.3333333
2023-06-03 12:00:00-04:00,10.31166667,87.84166667,2.833333333,3.32272729,235.5833333,81.12497408,1,199.5833333
2023-06-03 13:00:00-04:00,10.66,83.68333333,3.625,3.457692321,96.33333333,88.11134228,1,208.3333333
2023-06-03 14:00:00-04:00,9.838333333,88.575,2.541666667,3.145454553,319.1666667,80.614045,1,117.8333333
2023-06-03 15:00:00-04:00,9.775,89.425,2.125,2.837837831,289.3333333,75.74995902,1,84.91666667
2023-06-03 16:00:00-04:00,9.288333333,91.44166667,1.958333333,2.527027021,261.1666667,72.79185917,1,72.41666667
2023-06-03 17:00:00-04:00,9.145,90.73333333,2.041666667,2.51891894,286.1666667,72.45676438,1,85.66666667
2023-06-03 18:00:00-04:00,8.719166667,92.35833333,1.666666667,2.479310332,291.1666667,72.48587422,1,57.33333333
2023-06-03 19:00:00-04:00,8.6375,91.98333333,1.708333333,2.448837217,205.3333333,78.42613277,1,8.916666667
2023-06-03 20:00:00-04:00,8.62,92.44166667,1.625,2.229999987,208.3333333,80.69961887,1,1
2023-06-03 21:00:00-04:00,8.861666667,91.55,1.083333333,1.674074067,201.5,73.5998272,1,1
2023-06-03 22:00:00-04:00,8.65,89.00833333,2.208333333,2.367567562,179.3333333,78.5613172,1,1
2023-06-03 23:00:00-04:00,8.236666667,87.9,1.541666667,2.449999984,150.5,87.24344638,1,1
2023-06-04 00:00:00-04:00,8.203333333,91.96666667,0.041666667,0.988000001,259.5,74.704048,1,1
2023-06-04 01:00:00-04:00,8.7325,90.74166667,0.583333333,0.568181823,266.8333333,59.492639,0,1
2023-06-04 02:00:00-04:00,8.965,88.70833333,0.541666667,1.208823544,296.25,58.31299868,0,1
2023-06-04 03:00:00-04:00,8.961666667,87.46666667,0.583333333,1.520588244,299.3333333,54.38096136,0,1
2023-06-04 04:00:00-04:00,8.6675,86.025,1.041666667,1.807692299,344.6666667,66.66706286,0,1
2023-06-04 05:00:00-04:00,8.38,83.48333333,1.208333333,1.938888861,202.8333333,74.42346558,0,14.91666667
2023-06-04 06:00:00-04:00,8.2375,82.79166667,1.208333333,1.941666638,344.9166667,71.48483863,0,52.25
2023-06-04 07:00:00-04:00,8.873333333,80.2,1.083333333,1.959459456,342.0833333,68.51173812,0,191
2023-06-04 08:00:00-04:00,9.336666667,78.125,1.541666667,2.620689655,282.9166667,74.89740955,1,242.1666667
2023-06-04 09:00:00-04:00,10.75833333,74.05833333,1.791666667,2.485714275,298.8333333,70.59511189,0,380
2023-06-04 10:00:00-04:00,11.1575,72.375,1.75,2.927777794,275.4166667,71.65056556,0,451.5833333
2023-06-04 11:00:00-04:00,11.26833333,75.18333333,1.5,2.288095233,292.9166667,70.32395748,0,384.9166667
2023-06-04 12:00:00-04:00,11.90083333,74.16666667,1.833333333,2.578378381,334.5,66.72569054,0,461.0833333
2023-06-04 13:00:00-04:00,11.435,75.64166667,1.958333333,2.944736863,310.6666667,72.512994,1,314.8333333
2023-06-04 14:00:00-04:00,11.08583333,79.54166667,1.75,2.532352931,301.8333333,62.00908775,1,294.5
2023-06-04 15:00:00-04:00,10.91583333,79.53333333,1.25,2.329032252,282.8333333,61.731923,0,139.5833333
2023-06-04 16:00:00-04:00,10.13083333,88.23333333,1.041666667,1.791999993,291.9166667,54.69287179,1,87.25
2023-06-04 17:00:00-04:00,9.991666667,91.90833333,0.583333333,1.856249992,297.5,58.38505267,1,47.25
2023-06-04 18:00:00-04:00,10.1775,91.80833333,0.5,1.692000012,272.6666667,59.41652809,1,35.58333333
2023-06-04 19:00:00-04:00,10.115,92.58333333,0.791666667,1.502439028,287.4166667,54.58785218,1,5.75
2023-06-04 20:00:00-04:00,9.923333333,94.04166667,0.875,1.538888888,289.4166667,51.52217097,1,1.083333333
2023-06-04 21:00:00-04:00,10.05,94.36666667,0.875,1.449999992,286.6666667,53.43112301,1,1
2023-06-04 22:00:00-04:00,10.12583333,93.3,0.541666667,1.685365863,296.25,52.43500392,1,1
2023-06-04 23:00:00-04:00,10.03833333,94.125,0.5,1.579310364,298.0833333,55.47174977,1,1
2023-06-05 00:00:00-04:00,10.18916667,93.76666667,0.583333333,1.383333313,305.9166667,58.86296759,0,1
2023-06-05 01:00:00-04:00,10.305,93.075,0.375,1.278260858,305.4166667,60.35544927,0,1
2023-06-05 02:00:00-04:00,10.40583333,92.69166667,0.25,1.150000008,301.0833333,62.50371466,0,1
2023-06-05 03:00:00-04:00,10.30416667,92.54166667,0.583333333,1.551282057,292.25,67.94688218,0,1
2023-06-05 04:00:00-04:00,10.15166667,94.30833333,0.291666667,1.019230781,292.5833333,56.83255437,1,1
2023-06-05 05:00:00-04:00,10.15416667,95.81666667,0.333333333,0.535294121,288.75,50.92232421,1,8
2023-06-05 06:00:00-04:00,10.385,94.75,0.5,0.778260869,283.5833333,50.7898202,1,40.91666667
2023-06-05 07:00:00-04:00,10.6675,94.15,0.583333333,0.810526311,279.5,48.10364868,1,86.75
2023-06-05 08:00:00-04:00,11.40083333,92.88333333,0.75,0.711538466,290.25,43.02053817,1,187
2023-06-05 09:00:00-04:00,11.86583333,91.525,0.583333333,1.442424243,326.3333333,58.49397375,1,210.75
2023-06-05 10:00:00-04:00,12.38333333,89.49166667,0.333333333,1.724242413,326.5,68.50540912,1,286.3333333
2023-06-05 11:00:00-04:00,14.05833333,84.7,1.375,1.294444438,298.5,53.90429497,1,493.8333333
2023-06-05 12:00:00-04:00,15.2125,77.675,1.208333333,1.764516119,299.4166667,57.09522479,0,361.5833333
2023-06-05 13:00:00-04:00,15.74916667,75.775,1.041666667,1.844444434,282.9166667,61.36095341,0,304.6666667
2023-06-05 14:00:00-04:00,16.17583333,73.89166667,1.333333333,1.691176464,313.9166667,60.25363713,1,241.5
2023-06-05 15:00:00-04:00,14.94833333,84.09166667,0.416666667,0.928205132,271.9166667,55.62484206,1,176.25
2023-06-05 16:00:00-04:00,16.33666667,80.64166667,0.75,0.868750007,276.1666667,49.0795218,1,224.6666667
2023-06-05 17:00:00-04:00,15.6425,81.80833333,2.041666667,0.933333332,272.5833333,17.1743694,1,118.5
2023-06-05 18:00:00-04:00,16.03166667,81.34166667,0.125,0.350000008,267.9166667,25.90080577,1,75.83333333
2023-06-05 19:00:00-04:00,15.84083333,81.65,0.125,0.137500003,275.5833333,33.71456257,1,14.5
2023-06-05 20:00:00-04:00,15.53166667,82.29166667,0.041666667,0.12857143,270.1666667,33.66670428,1,1
2023-06-05 21:00:00-04:00,15.145,84.43333333,0,0.12857143,270.4166667,33.66670428,1,1
2023-06-05 22:00:00-04:00,14.5525,88.23333333,0,0.12857143,233.25,29,1,1
2023-06-05 23:00:00-04:00,14.22916667,87.54166667,0.333333333,0.150000002,227.75,13.38940614,1,1
2023-06-06 00:00:00-04:00,14.30166667,84.29166667,0.125,0.144444447,250.25,343.2621036,1,1
2023-06-06 01:00:00-04:00,14.27166667,82.60833333,0.166666667,0.335714293,244.9166667,327.9414404,1,1
2023-06-06 02:00:00-04:00,13.98083333,83.625,0.125,0.247058829,219,318.0680224,1,1
2023-06-06 03:00:00-04:00,13.145,85.85833333,0.333333333,0.130000003,217.9166667,307,1,1
2023-06-06 04:00:00-04:00,12.67583333,85.66666667,0.541666667,0.480000007,226.6666667,303.5625325,1,1
2023-06-06 05:00:00-04:00,12.5275,85.83333333,0.375,0.294117653,215.75,299.6291194,1,26.91666667
2023-06-06 06:00:00-04:00,13.5475,80.75,0.166666667,0.407692311,217.75,294.7499952,1,118.0833333
2023-06-06 07:00:00-04:00,15.47083333,72.58333333,1,0.594736846,229.5,292.173876,1,276
2023-06-06 08:00:00-04:00,17.93083333,62.13333333,0.916666667,0.650000005,243.4166667,299.6660105,1,408.5833333
2023-06-06 09:00:00-04:00,18.79583333,58.86666667,1.416666667,1.174358979,253.9166667,314.5516862,1,451.5
2023-06-06 10:00:00-04:00,19.45,56.85,2.458333333,1.09354839,267.6666667,331.1160813,1,494.3333333
2023-06-06 11:00:00-04:00,21.11583333,51.28333333,2.125,1.303225802,272.8333333,3.259071762,1,699.0833333
2023-06-06 12:00:00-04:00,22.48416667,46.375,2.083333333,1.594594614,273.0833333,351.5715632,1,780.0833333
2023-06-06 13:00:00-04:00,23.285,43.025,2.916666667,1.977142859,273.1666667,353.343106,1,797.1666667
2023-06-06 14:00:00-04:00,23.79833333,41.15,2.5,1.75,272.6666667,353.412673,1,635.5
2023-06-06 15:00:00-04:00,23.51416667,40.33333333,3.125,1.991111093,276.75,2.195802632,1,445.5833333
2023-06-06 16:00:00-04:00,23.08583333,39.69166667,2.708333333,2.136170207,278.0833333,21.84895226,1,275.9166667
2023-06-06 17:00:00-04:00,22.45916667,39.175,2.875,1.774285708,275.0833333,16.81812267,1,183.3333333
2023-06-06 18:00:00-04:00,21.815,41.025,1.458333333,1.114705893,275.5833333,20.1679951,1,92.08333333
2023-06-06 19:00:00-04:00,18.98833333,52.61666667,1.083333333,0.675,128.0833333,88.92791636,1,28.83333333
2023-06-06 20:00:00-04:00,17.47,60.41666667,0.25,0.572222222,81.83333333,151.2500048,1,1.166666667
2023-06-06 21:00:00-04:00,17.125,61.64166667,0,0.050000001,138.0833333,154.5,1,1
2023-06-06 22:00:00-04:00,17.335,57.075,0.958333333,0.459090916,245.4166667,262.416246,1,1
2023-06-06 23:00:00-04:00,16.92583333,54.46666667,2,1.110000005,273.4166667,340.9865987,1,1
2023-06-07 00:00:00-04:00,15.845,59.3,0.666666667,0.842857139,234.6666667,321.6595179,1,1
2023-06-07 01:00:00-04:00,14.6375,67.90833333,0.958333333,1.157142865,230.5,296.2541708,1,1
2023-06-07 02:00:00-04:00,14.13083333,72.35833333,1.25,1.430000003,235.1666667,295.3684066,1,1
2023-06-07 03:00:00-04:00,13.64416667,74.78333333,0.875,0.849999998,239.3333333,306.1987106,1,1
2023-06-07 04:00:00-04:00,13.02,76.4,1.041666667,0.520000006,230,307.7852678,1,1
2023-06-07 05:00:00-04:00,12.52666667,79.15,0.708333333,1.209677419,226.25,295.6665596,1,17.25
2023-06-07 06:00:00-04:00,13.31,76.5,2.083333333,1.797297281,235.25,300.1022866,1,146.4166667
2023-06-07 07:00:00-04:00,15.25583333,69.26666667,2.041666667,1.382222225,244.5833333,302.9986553,1,308.75
2023-06-07 08:00:00-04:00,16.48916667,62.95833333,2.5,1.726923067,269.75,331.5401514,1,408.75
2023-06-07 09:00:00-04:00,17.37666667,58.60833333,3.166666667,1.90689653,269.0833333,346.5208821,1,500.75
2023-06-07 10:00:00-04:00,17.315,57.775,3.583333333,2.221428565,273.75,345.8917817,1,376.3333333
2023-06-07 11:00:00-04:00,17.535,57.68333333,2.875,1.843749993,270.1666667,346.7287217,1,400.3333333
2023-06-07 12:00:00-04:00,17.6525,56.54166667,2.666666667,2.022222211,266.8333333,339.8365783,1,291
2023-06-07 13:00:00-04:00,17.77,55.875,3.041666667,1.743333336,276.5833333,347.2788255,1,313.1666667
2023-06-07 14:00:00-04:00,17.46416667,56.30833333,2.5,1.626470594,272.4166667,345.5911335,1,233.0833333
2023-06-07 15:00:00-04:00,18.36833333,53.75833333,1.75,1.442424236,260.5833333,334.3391659,1,301.4166667
2023-06-07 16:00:00-04:00,18.11416667,54.48333333,1.958333333,1.483870964,269.5833333,341.9144997,1,194.5
2023-06-07 17:00:00-04:00,17.265,56.85833333,2.166666667,1.302631582,276.3333333,347.316913,1,52.58333333
2023-06-07 18:00:00-04:00,17.04833333,57.84166667,1.375,0.796153848,269.8333333,344.5043767,1,61.41666667
2023-06-07 19:00:00-04:00,16.73166667,59.39166667,1.333333333,0.683333336,257.9166667,334.9571612,1,24.66666667
2023-06-07 20:00:00-04:00,15.9525,61.66666667,0.666666667,0.462500005,251,348.5005398,1,1.5
2023-06-07 21:00:00-04:00,15.405,64.93333333,0.541666667,0.482608703,226.3333333,317.5608394,1,1
2023-06-07 22:00:00-04:00,14.9375,67.85,0.5,0.460869573,243,311.3420408,1,1
2023-06-07 23:00:00-04:00,14.23833333,70.825,0.416666667,0.333333342,234.0833333,314.0703416,1,1
2023-06-08 00:00:00-04:00,13.53916667,73.825,0.125,0.283333339,225.1666667,306.5993987,1,1
2023-06-08 01:00:00-04:00,13.25416667,75.15833333,0.041666667,0.275000007,226.5833333,300.250027,1,1
2023-06-08 02:00:00-04:00,13.04,76.10833333,0.166666667,0.440909099,229.25,297.0740385,1,1
2023-06-08 03:00:00-04:00,12.62833333,78.01666667,0.083333333,0.378947372,233.0833333,297.1818461,1,1
2023-06-08 04:00:00-04:00,12.32333333,80.01666667,0,0,231.5,297.1818461,1,1.083333333
2023-06-08 05:00:00-04:00,12.35083333,81.25,0,0.133333335,235.4166667,297,1,14.75
2023-06-08 06:00:00-04:00,13.03833333,79.19166667,0.083333333,0.050000001,248.0833333,299.4440781,1,56.66666667
2023-06-08 07:00:00-04:00,13.37333333,76.51666667,0.333333333,0.150000002,263.75,317.6376742,1,71
2023-06-08 08:00:00-04:00,13.50166667,75.95,0.791666667,0.21428572,268.75,341.1697748,1,75.83333333
2023-06-08 09:00:00-04:00,14.0175,75.41666667,0.166666667,0.21428572,268.8333333,341.1697748,1,129.0833333
2023-06-08 10:00:00-04:00,14.755,74.875,0.166666667,0.350000007,225.0833333,320.814437,1,253.6666667
2023-06-08 11:00:00-04:00,16.6425,67.45,0.416666667,0.600000005,178,286.333117,1,585.3333333
2023-06-08 12:00:00-04:00,18.935,57.125,0.875,0.950000003,216.0833333,287.7102968,0,749
2023-06-08 13:00:00-04:00,19.07166667,56.70833333,0.666666667,0.800000001,231.1666667,323.6755519,0,483.4166667
2023-06-08 14:00:00-04:00,20.18916667,52.14166667,0.791666667,0.671428573,168.9166667,281.3398086,0,624.8333333
2023-06-08 15:00:00-04:00,18.84083333,54.725,0.625,1.036666671,182.3333333,279.7149376,1,130.3333333
2023-06-08 16:00:00-04:00,18.92833333,55.45,1.375,1.699999993,183.25,282.2889941,0,354.9166667
2023-06-08 17:00:00-04:00,18.275,56.575,1.75,2.159999984,163,272.2561428,0,238.6666667
2023-06-08 18:00:00-04:00,17.74666667,58.35,0.791666667,1.386842102,213.5833333,282.9839764,0,91.08333333
2023-06-08 19:00:00-04:00,16.3125,71.23333333,0.375,0.750000004,304.9166667,335.5706676,0,40.41666667
2023-06-08 20:00:00-04:00,15.6325,72.80833333,0.041666667,0,302.25,335.5706676,0,1.75
2023-06-08 21:00:00-04:00,14.95916667,75.975,0,0,257.6666667,335.5706676,0,1
2023-06-08 22:00:00-04:00,14.23833333,77.825,0,0,173.6666667,335.5706676,0,1
2023-06-08 23:00:00-04:00,13.54416667,81.66666667,0,0,198.3333333,335.5706676,0,1
2023-06-09 00:00:00-04:00,13.095,83.00833333,0.125,0.050000001,224.4166667,0.666890818,0,1
2023-06-09 01:00:00-04:00,12.59,84.71666667,0,0.290909097,220.8333333,328.9865054,0,1
2023-06-09 02:00:00-04:00,11.775,88.16666667,0,0.18571429,222.75,299.7131452,0,1
2023-06-09 03:00:00-04:00,11.145,90.875,0.083333333,0.100000001,219.9166667,299.3332957,0,1
2023-06-09 04:00:00-04:00,10.68833333,92.7,0.041666667,0.150000003,221.6666667,301.9999565,0,1.083333333
2023-06-09 05:00:00-04:00,10.91083333,92.84166667,0.041666667,0.100000001,211,301.9999391,0,31.66666667
2023-06-09 06:00:00-04:00,12.715,88.79166667,0,0.100000001,206.8333333,301.9999391,0,121.5833333
2023-06-09 07:00:00-04:00,13.87833333,85.75833333,0.125,0.150000002,260.3333333,326.1142418,0,185.3333333
2023-06-09 08:00:00-04:00,15.63416667,80.28333333,0.041666667,0.100000001,237.5833333,352,0,326.8333333
2023-06-09 09:00:00-04:00,18.20583333,69.75,0.458333333,0.133333335,162.0833333,356.1534466,0,597.3333333
2023-06-09 10:00:00-04:00,18.22083333,67.8,0.708333333,0.230000006,279.6666667,353.6287808,0,369.5833333
2023-06-09 11:00:00-04:00,18.235,67.75833333,1.166666667,0.516666669,76.41666667,76.82421171,0,296.6666667
2023-06-09 12:00:00-04:00,17.2725,69.28333333,1.583333333,0.868181825,45.25,133.9490145,1,189.5
2023-06-09 13:00:00-04:00,15.90583333,78.375,2.083333333,0.94333333,42.83333333,132.7878832,1,273.0833333
2023-06-09 14:00:00-04:00,16.69666667,77.2,2.416666667,1.537037041,42.91666667,139.5564717,1,351
2023-06-09 15:00:00-04:00,15.6525,80.09166667,0.75,0.762962965,108.5,115.1638117,1,99.25
2023-06-09 16:00:00-04:00,15.55583333,86.16666667,0.208333333,0.118181821,40.33333333,117.9283577,1,140.8333333
2023-06-09 17:00:00-04:00,15.73,83.98333333,0.166666667,0.190000004,82.33333333,149.4890117,1,100.3333333
2023-06-09 18:00:00-04:00,15.3025,84.75833333,0,0.228571434,163.5833333,110.7122217,1,88.08333333
2023-06-09 19:00:00-04:00,15.44083333,83.64166667,0,0,290.3333333,110.7122217,0,64.41666667
2023-06-09 20:00:00-04:00,14.0325,87.06666667,0,0,289,110.7122217,0,1.916666667
2023-06-09 21:00:00-04:00,13.43,91.53333333,0,0,305.8333333,110.7122217,0,1
2023-06-09 22:00:00-04:00,13.2375,93.55833333,0,0,306.5,110.7122217,0,1
2023-06-09 23:00:00-04:00,12.595,94.48333333,0,0,265.0833333,110.7122217,0,1
2023-06-10 00:00:00-04:00,12.03583333,95.675,0,0,257.4166667,110.7122217,0,1
2023-06-10 01:00:00-04:00,11.605,96.46666667,0,0,261,110.7122217,0,1
2023-06-10 02:00:00-04:00,10.97083333,97.05,0,0,261,110.7122217,0,1
2023-06-10 03:00:00-04:00,10.80083333,97.975,0,0,261,110.7122217,0,1
2023-06-10 04:00:00-04:00,11.16,98.525,0,0,266.0833333,110.7122217,1,1
2023-06-10 05:00:00-04:00,11.2825,98.725,0,0,271,110.7122217,0,7.833333333
2023-06-10 06:00:00-04:00,11.5625,98.85833333,0.041666667,0,294.5,110.7122217,0,36.75
2023-06-10 07:00:00-04:00,12.2625,98.65833333,0,0,278.5833333,110.7122217,0,103.5833333
2023-06-10 08:00:00-04:00,13.61333333,97.125,0,0,277.1666667,110.7122217,0,183.8333333
2023-06-10 09:00:00-04:00,14.89666667,91.28333333,0.041666667,0,233.9166667,87.66670428,0,208.75
2023-06-10 10:00:00-04:00,16.16166667,83.75833333,0.583333333,0.192857147,272.5,35.65174424,0,322.1666667
2023-06-10 11:00:00-04:00,18.92666667,72.75,0.625,0.494444451,268.4166667,0.649122148,0,709.5
2023-06-10 12:00:00-04:00,20.3375,63.44166667,0.916666667,0.650000005,220.1666667,28.65809345,0,873.1666667
2023-06-10 13:00:00-04:00,18.47916667,71.14166667,1.458333333,0.778571436,54.5,126.9982259,1,186.25
2023-06-10 14:00:00-04:00,15.39833333,84.69166667,0.791666667,1.108823519,229.3333333,125.449749,1,167
2023-06-10 15:00:00-04:00,18.25,78.975,0.541666667,0.335714292,117.0833333,98.13680057,1,591
2023-06-10 16:00:00-04:00,20.4325,70.35,0.416666667,0.366666673,105.0833333,143.1398321,0,550.0833333
2023-06-10 17:00:00-04:00,21.58333333,60.60833333,0.291666667,0.100000001,209.5833333,202.5887324,0,381.5833333
2023-06-10 18:00:00-04:00,20.8,60.09166667,0.291666667,0,170.5,224.4443338,0,112.4166667
2023-06-10 19:00:00-04:00,17.875,70.06666667,1.291666667,0.730000005,261.1666667,293.4875288,1,8.166666667
2023-06-10 20:00:00-04:00,15.11,85.63333333,0.208333333,0.250000004,212.75,334,1,1.666666667
2023-06-10 21:00:00-04:00,14.92416667,88.29166667,0.166666667,0.277777783,157.5,316.9578045,1,1
2023-06-10 22:00:00-04:00,14.48583333,91.03333333,0.083333333,0.250000004,192.5,302.6249839,1,1
2023-06-10 23:00:00-04:00,13.93666667,92.59166667,0,0.350000005,196.25,300.6667043,1,1
2023-06-11 00:00:00-04:00,13.49166667,93.05833333,0,0.100000001,202.9166667,299.6249839,1,1
2023-06-11 01:00:00-04:00,13.24333333,93.4,0,0.133333336,201.25,297.4443001,1,1
2023-06-11 02:00:00-04:00,12.98666667,93.83333333,0,0.133333336,209.5,297.4443001,1,1
2023-06-11 03:00:00-04:00,12.6725,94.325,0,0.133333336,203.5,297.4443001,1,1
2023-06-11 04:00:00-04:00,12.40916667,94.91666667,0,0.133333336,200.5,297.4443001,1,1.083333333
2023-06-11 05:00:00-04:00,12.64333333,94.54166667,0,0.133333336,181.75,297.4443001,1,38.16666667
2023-06-11 06:00:00-04:00,14.62083333,90.79166667,0,0.133333336,196.1666667,297.4443001,1,157.75
2023-06-11 07:00:00-04:00,17.3725,81.96666667,0,0.133333336,219.4166667,297.4443001,1,328.3333333
2023-06-11 08:00:00-04:00,20.70916667,70.2,0.041666667,0.171428575,217.4166667,319.7650979,1,474.3333333
2023-06-11 09:00:00-04:00,23.515,55.89166667,0.083333333,0.120000002,210.6666667,1.920254337,1,636.6666667
2023-06-11 10:00:00-04:00,25.34833333,46.91666667,0.291666667,0.333333338,233.9166667,2.02919218,1,763.9166667
